route_key,final_seatcount
2025-02-06_02_47,1868.660270820394
2025-01-10_35_46,1658.8775458343025
2025-01-06_36_22,1384.8680254878864
2025-02-11_44_45,1477.7877967773536
2025-02-04_46_20,1221.950606890443
2025-02-01_46_09,5211.344526394677
2025-02-08_47_45,4036.120732562744
2025-02-17_27_36,1784.1687097464662
2025-01-28_46_15,1295.450598345853
2025-02-02_01_02,1550.3470421780105
2025-01-11_46_15,3948.3137935291206
2025-01-26_09_45,4881.603443118635
2025-02-19_38_36,1510.7775967004522
2025-01-29_22_36,1113.892820213628
2025-01-10_28_45,1767.2333726349248
2025-02-22_46_48,4729.030935805461
2025-01-30_43_47,1758.5220908819197
2025-01-01_17_23,1324.5598415763288
2025-01-18_46_47,1916.1365030337968
2025-01-16_45_42,1403.3121626330678
2025-01-31_42_45,1399.9599383402046
2025-01-09_09_45,2384.771956148414
2025-02-12_47_10,1159.9899272794755
2025-02-11_08_47,1281.146796009216
2025-02-04_47_28,1798.2157295915736
2025-01-03_12_36,2351.2272164481546
2025-01-27_02_47,2203.5718567552835
2025-02-19_47_03,1464.3004918797444
2025-02-18_02_30,1680.4191737821227
2025-02-16_33_46,3287.605255406715
2025-01-27_39_45,2438.4329026354685
2025-02-02_44_45,2593.812314173694
2025-01-08_13_23,1495.9740350015413
2025-01-04_02_31,2094.98325602578
2025-01-07_47_06,2496.1066961150345
2025-01-20_45_48,1227.5300455120182
2025-02-04_18_46,1550.1076290148335
2025-02-14_31_02,1815.3200476994434
2025-01-21_02_16,1352.2866384373478
2025-01-07_48_46,2972.5474688279833
2025-02-01_36_11,2966.8031608324654
2025-02-24_44_46,2408.1161455509086
2025-02-17_33_46,1381.5654451681453
2025-01-15_06_47,3186.7441029002985
2025-02-17_16_02,1523.622862858311
2025-01-29_45_39,1239.1965035019302
2025-02-15_38_36,1968.342054590234
2025-01-26_46_35,1825.515998876235
2025-01-06_47_06,1700.037694609308
2025-02-01_01_02,1226.5239766535542
2025-01-27_47_46,1525.866833188835
2025-01-23_02_24,1226.1413281201721
2025-02-01_45_44,1954.639170770379
2025-02-19_46_09,4133.880628562902
2025-02-26_37_36,2311.5960244732137
2025-02-01_08_47,1387.9716776762193
2025-02-06_45_39,2283.273012196108
2025-01-11_45_47,5267.592263571878
2025-01-01_44_45,2383.300596186322
2025-02-11_01_02,1136.567343158189
2025-01-29_02_19,1751.299439313961
2025-01-26_36_11,1762.57248622674
2025-01-20_02_47,1708.4874161055266
2025-01-01_36_12,1961.5453425163084
2025-02-08_02_01,1389.377608380303
2025-02-16_46_47,2253.686124784982
2025-02-16_28_47,2894.130148490812
2025-02-16_46_18,1696.7842686018184
2025-01-10_05_45,2590.203482493125
2025-01-25_31_02,2326.912686376628
2025-02-04_30_02,1600.1017198680292
2025-01-29_01_02,1108.7487354911061
2025-02-17_45_47,3911.293131024554
2025-02-17_46_44,1710.3074331134158
2025-01-08_45_05,2896.5449013214084
2025-02-05_23_13,1356.5663717715038
2025-02-23_02_31,1957.4415711320473
2025-01-20_08_47,2369.8957828977427
2025-02-05_47_05,2839.4519895290096
2025-02-08_46_44,3748.402053813513
2025-02-13_28_47,1661.1966207222988
2025-01-11_22_36,1544.8520104819052
2025-01-28_45_28,1405.864795477764
2025-01-13_39_45,2153.175081610243
2025-02-13_46_18,1658.5564780171342
2025-02-21_02_40,3936.1901260482646
2025-01-25_03_45,1574.7693392507226
2025-02-21_45_39,3425.7688503074855
2025-01-21_34_45,1745.192909269648
2025-01-17_47_10,1554.6007172430798
2025-01-17_45_03,1758.3842723581095
2025-01-14_45_39,1029.1253264640213
2025-02-16_16_02,1910.1586972164278
2025-02-14_47_46,2467.509705728345
2025-01-27_47_08,1050.5052297699463
2025-02-26_19_32,1658.909806001067
2025-02-16_08_47,2291.5130791605375
2025-01-25_02_19,2108.1476157758343
2025-02-19_28_45,1967.4754586343631
2025-01-02_05_45,2305.1950436206857
2025-01-09_20_46,1007.256021952104
2025-01-30_08_47,1189.6700568865224
2025-01-21_33_46,1431.090062272169
2025-01-04_46_45,4237.198216671586
2025-01-31_46_09,6877.557980260579
2025-01-08_19_32,2113.9976649424134
2025-02-08_48_45,1695.8376102864129
2025-02-17_45_09,2062.893035867754
2025-02-27_36_12,1610.1431157219495
2025-01-31_19_02,1932.7044823874992
2025-02-17_36_41,2405.3954488844984
2025-02-12_46_33,945.1290430194142
2025-02-05_07_36,1482.812268586164
2025-01-30_45_03,1604.8760964334851
2025-01-01_25_23,4611.437472153912
2025-02-02_05_45,2569.4635327822425
2025-02-04_45_48,1195.0582330132115
2025-01-29_46_44,1997.4554843139078
2025-01-02_35_46,2744.578301996223
2025-01-30_47_08,1360.2792693890942
2025-02-23_02_16,1945.253407588501
2025-01-20_16_02,1461.3682594866214
2025-01-27_46_15,1051.8530987451136
2025-02-09_45_34,2040.7816897941898
2025-02-18_47_43,2182.285885138707
2025-02-15_03_45,1634.7311118249859
2025-02-15_45_48,1930.9659638081655
2025-01-27_46_48,2356.4771305181894
2025-02-02_12_36,3504.294109788312
2025-02-17_45_28,2036.861029671234
2025-02-22_28_47,2229.803343561567
2025-02-25_47_30,1600.9124302075913
2025-02-06_20_46,1118.0444033110039
2025-01-15_25_23,1475.5079782609137
2025-01-30_46_20,1406.8480129466243
2025-01-13_02_30,1976.0021471726236
2025-02-03_46_18,1484.1371517174946
2025-02-20_12_36,1975.8942329918018
2025-01-26_19_30,2152.960588510437
2025-01-05_46_18,2170.103108939811
2025-02-20_21_02,1108.7149551469665
2025-01-29_45_05,1689.8637803643533
2025-02-13_16_02,1224.8745088937853
2025-01-24_42_45,1742.9214662471811
2025-01-12_47_46,2687.6744456651077
2025-01-31_15_46,1699.7745731609646
2025-02-15_27_36,1941.597089803766
2025-02-11_06_47,1212.4083906906826
2025-01-07_32_19,1819.996503375964
2025-02-21_02_30,2669.767793683362
2025-02-27_02_14,1237.3484027462
2025-01-01_26_46,2431.382414021407
2025-01-23_03_45,1513.6233925561928
2025-01-19_20_46,3642.0560757147096
2025-02-14_19_02,1881.890326485363
2025-02-10_46_48,3644.5290180731427
2025-02-22_47_46,2246.78014662187
2025-02-03_46_47,1593.3716353052162
2025-01-30_46_18,2080.3169067935264
2025-02-07_18_46,1790.3204067815232
2025-02-08_45_42,1786.1951431793266
2025-01-24_36_22,1575.5494047801824
2025-02-23_46_47,2346.776935492904
2025-02-02_46_45,6873.268207476281
2025-02-20_46_18,1617.2271572769318
2025-02-07_14_30,1647.7536644662855
2025-01-12_09_45,3128.1476931700918
2025-01-02_43_47,2363.4223032399223
2025-01-27_19_02,2104.8537037218257
2025-01-14_02_21,1028.0877484737698
2025-02-08_25_23,1862.3096009913438
2025-02-23_02_19,2220.68595470091
2025-02-06_46_20,1552.4137922637437
2025-01-16_07_36,1314.1709016014595
2025-02-27_15_46,1260.59300608092
2025-01-27_47_43,1797.3672480287507
2025-02-11_02_19,1705.228009660098
2025-02-02_09_46,8347.790666475521
2025-02-26_36_12,1536.132047730397
2025-01-09_48_45,1579.8488322648352
2025-02-25_35_46,2132.5836152043107
2025-01-03_02_30,2357.0197763908536
2025-02-02_16_02,2090.219952295188
2025-01-18_36_11,2023.7626667982056
2025-01-30_31_02,1813.7219859716588
2025-02-04_46_26,1401.5532580893707
2025-02-26_22_36,1475.6425741899616
2025-01-24_46_18,2184.669861467199
2025-02-11_45_39,1095.636822969801
2025-02-25_46_18,2124.978857786169
2025-01-22_46_45,3424.837607694745
2025-01-06_09_46,4411.84939507491
2025-02-10_04_29,1145.6366553661674
2025-01-20_44_45,2097.592937072677
2025-02-22_45_48,1909.844366449514
2025-01-01_38_36,1183.1774864592935
2025-01-26_27_36,1588.596973496782
2025-01-08_20_46,1083.2474682926331
2025-02-06_17_23,1064.692736862309
2025-02-27_47_02,1420.792921235621
2025-01-23_47_45,3632.8809889495615
2025-02-21_47_05,4576.623140056695
2025-01-08_18_46,1354.3154723053267
2025-02-12_25_23,1504.7802907384635
2025-01-26_13_23,3183.938888452666
2025-02-03_02_24,1037.520291009842
2025-02-01_40_02,2686.5895373549165
2025-02-06_33_46,977.8672109922189
2025-01-14_43_47,2460.2888220357327
2025-02-03_47_03,1215.7826899377856
2025-02-05_45_48,1393.8022465567537
2025-02-07_15_46,1261.826987593066
2025-01-27_40_02,2272.034468047837
2025-01-29_06_47,1302.5353836821357
2025-01-10_19_02,1956.5164971024237
2025-01-13_23_25,1335.748586176161
2025-01-27_02_40,2188.6400983693297
2025-01-03_02_24,1491.635830651476
2025-01-19_45_39,1348.9232229440017
2025-01-07_35_46,1771.9200809962126
2025-01-29_20_46,1381.518974368291
2025-01-08_46_26,1463.8025406671895
2025-02-28_45_03,1838.1324979664587
2025-02-02_14_30,2808.4046456273936
2025-01-09_28_45,1391.2872997612412
2025-02-05_46_33,1053.6747327932665
2025-02-13_45_03,1643.8584577623842
2025-01-18_38_36,1269.0556860483744
2025-02-27_45_42,1650.9598714261363
2025-01-02_33_46,1604.1593018138
2025-01-21_46_09,3102.15030337867
2025-02-07_46_09,7160.52806303925
2025-01-11_30_14,1592.1719752375795
2025-01-29_23_13,1429.254702630929
2025-01-20_02_24,1051.1279243270196
2025-01-10_02_30,2755.363417108054
2025-01-08_38_36,925.721149442808
2025-02-20_47_46,1887.8041144821425
2025-01-12_47_02,1888.9336396138026
2025-02-09_05_45,2595.7498955609267
2025-02-11_03_45,1288.6393380337668
2025-02-24_45_46,4088.43264351954
2025-02-21_47_30,2283.0739982187624
2025-02-21_16_02,1386.985357982155
2025-01-13_33_46,1338.2177805336132
2025-01-19_11_36,2168.8480735363732
2025-02-02_47_30,2320.756099527819
2025-01-27_36_22,1304.6480343508897
2025-02-08_40_02,2866.8288692893593
2025-01-29_13_23,1742.7796409715932
2025-01-26_47_02,1770.7122453502298
2025-01-05_17_23,1574.4667121946477
2025-02-04_46_15,1174.477239762287
2025-01-11_41_36,3918.915071387618
2025-01-19_03_45,3950.3094182532536
2025-01-12_22_36,1597.3392242517475
2025-01-08_01_02,1064.603041417667
2025-01-02_02_21,1449.5016762821203
2025-01-14_46_26,1598.5346211949532
2025-01-08_45_44,1394.6348921921422
2025-01-04_37_36,120.16803807612223
2025-02-01_19_02,2022.3358108373927
2025-01-13_47_46,2064.368587179429
2025-02-23_36_37,3070.3026378374807
2025-02-04_36_11,1880.809203651207
2025-01-31_09_46,5367.813497487972
2025-02-05_36_41,3257.321093613472
2025-01-24_09_46,4580.40150421502
2025-01-25_08_47,1331.2855369059416
2025-01-26_38_36,1429.630921728278
2025-02-02_22_36,1877.4785973377786
2025-01-29_48_45,1502.8744801790908
2025-01-23_44_45,1085.5890316660316
2025-02-09_38_36,2646.3483905429403
2025-02-16_36_37,3357.9156732125157
2025-02-16_12_36,3259.4924580500838
2025-01-16_28_45,2740.8194801970035
2025-02-23_07_36,2101.2333674966085
2025-02-21_46_15,1847.4208863760998
2025-01-02_36_27,1217.10791354121
2025-02-25_09_46,3349.5086816626313
2025-02-28_17_23,1709.961116179909
2025-01-16_47_46,1803.9864159038075
2025-01-31_46_18,2408.978590224267
2025-02-26_45_47,3664.2328602461566
2025-01-08_02_40,1746.5051677778476
2025-01-05_04_29,1181.5480255185826
2025-01-28_23_13,1449.8538902826037
2025-02-08_20_46,1585.0570745496718
2025-02-25_36_27,1555.7327783156761
2025-01-04_09_46,4871.540108375009
2025-01-20_02_40,2432.617845534027
2025-02-11_47_06,1270.1040798300921
2025-01-12_28_47,2694.7697702296796
2025-01-26_46_09,4485.860012715004
2025-01-30_40_02,1871.3933379227594
2025-01-09_21_02,964.9141526422952
2025-02-16_25_23,2323.111946863759
2025-02-10_28_47,2049.0776851980604
2025-02-05_21_02,1150.5758184110025
2025-01-02_45_42,1854.0796309421398
2025-02-13_47_30,1968.7550394612
2025-01-02_22_36,1333.5278117696123
2025-02-12_46_20,1418.2316954595344
2025-01-05_27_36,1737.5885916679813
2025-01-29_26_46,1407.1976210626385
2025-01-01_22_36,1553.3717048702101
2025-02-06_21_02,1033.219915129861
2025-01-22_46_44,1793.2473236027613
2025-02-09_45_42,1925.0392390682532
2025-01-06_02_14,1208.0419643432035
2025-02-10_03_47,1623.4114485912255
2025-01-11_46_33,3898.3179876309814
2025-02-24_23_13,2289.0039229683475
2025-01-15_47_02,1332.9711604587692
2025-02-21_05_45,1683.8575815766087
2025-01-04_26_46,2244.8058414622355
2025-01-06_06_47,1533.957365877387
2025-01-17_05_45,2440.559436353218
2025-02-02_05_47,3997.1730249716616
2025-02-13_09_45,2721.0174906614457
2025-01-22_47_05,2150.164035245808
2025-01-06_34_45,2890.761194617374
2025-01-05_46_35,2329.0290370248276
2025-01-27_19_32,2309.1885307211983
2025-02-22_13_23,2385.6726255656813
2025-01-24_47_10,1367.0749476528329
2025-01-01_47_30,1902.629741543271
2025-02-25_45_39,1318.3684490314595
2025-02-02_47_02,2433.582590486857
2025-02-16_20_46,2254.737359635556
2025-01-18_30_02,2457.4839897440006
2025-01-10_30_02,2179.924975657239
2025-02-03_05_47,2780.35608061966
2025-02-27_45_34,1747.8670222539095
2025-02-24_47_28,1832.437867263403
2025-01-29_09_45,2510.4104225267365
2025-01-04_47_30,2099.2228551374287
2025-01-01_35_46,5380.369408381658
2025-01-24_30_02,2887.189811095724
2025-01-26_35_46,4015.7779157479404
2025-02-08_46_48,6131.270285365936
2025-02-06_27_36,1249.1183689104735
2025-01-06_46_33,983.9945919191625
2025-02-21_46_33,2007.1411782098735
2025-02-11_09_45,2908.397146399779
2025-01-18_19_30,1738.5259815949805
2025-02-26_36_07,1470.754536599655
2025-01-08_02_24,972.7041085487494
2025-02-28_46_26,1936.831423440167
2025-01-24_46_20,1870.126250347167
2025-01-30_02_16,1391.7681714195774
2025-01-17_20_46,2482.617133795864
2025-01-04_36_07,1934.8339381674944
2025-02-26_09_45,2369.373602322007
2025-02-14_46_18,2053.3323674450703
2025-02-14_46_20,1888.6854661308944
2025-01-30_46_48,5478.098123744953
2025-01-04_48_46,5557.158148052925
2025-02-07_36_22,1656.361921013421
2025-02-07_04_29,1111.855590197314
2025-02-28_45_47,5078.289917254117
2025-01-26_30_02,2390.7787687035584
2025-01-31_46_15,2697.1927371616994
2025-02-25_39_45,1452.244123857441
2025-01-02_03_45,1948.499110483959
2025-01-14_45_48,1945.7357540396347
2025-02-28_02_30,2549.986904629008
2025-01-11_43_47,3164.939892531395
2025-02-10_47_03,1390.5992981324976
2025-02-07_44_46,1981.4992020918987
2025-01-28_48_45,1621.249180867399
2025-02-22_02_40,2719.880775876385
2025-02-25_30_14,1836.237213477502
2025-01-26_45_44,1260.2373307046169
2025-01-28_47_10,920.7391373714969
2025-02-09_44_46,4873.646426859665
2025-02-27_05_45,1432.5687810180239
2025-01-04_06_47,1202.4524596942674
2025-01-29_25_23,1446.8768051745267
2025-02-18_19_32,2037.8007732485032
2025-01-23_45_46,4581.127737217241
2025-01-29_36_22,1201.4153630707465
2025-02-12_26_46,1446.4089554600769
2025-01-16_13_23,1448.6464206215
2025-02-03_02_21,1260.0164791755205
2025-01-10_46_44,6938.675089377108
2025-02-16_45_03,1358.3787616866166
2025-02-14_46_33,2131.1718763640934
2025-02-04_23_25,1477.3135101696453
2025-01-28_22_36,1175.286785690189
2025-01-24_46_45,4657.97928506302
2025-01-30_17_23,1167.940113911959
2025-02-06_47_45,4047.4793015226396
2025-01-01_01_02,1330.3746730442958
2025-02-13_07_36,1345.3363875422683
2025-02-13_46_20,1401.0563109071413
2025-01-06_01_02,1265.517440519683
2025-01-04_23_25,1892.6883190859514
2025-02-23_45_28,2081.647691606696
2025-02-11_05_45,1435.2100497396045
2025-02-28_36_07,2195.549298175818
2025-02-21_15_46,919.4026749498639
2025-02-21_22_36,1583.9339752190854
2025-01-06_19_30,1441.1264303861808
2025-01-30_45_05,1619.7186362312307
2025-02-01_26_46,2171.846661013092
2025-01-14_02_19,1619.9530797297953
2025-01-23_43_47,1910.6510302345234
2025-01-03_44_46,1812.5927081367358
2025-02-10_46_47,1622.3557364840942
2025-02-20_02_01,1283.1525472033254
2025-01-29_16_02,1165.9249652313022
2025-02-17_47_05,2952.288421042528
2025-02-01_36_41,3649.436235451204
2025-02-09_28_45,3600.349014254133
2025-02-12_47_46,1577.2311626008732
2025-01-23_04_29,1152.9096986411969
2025-01-31_36_37,3389.8019132062955
2025-01-04_39_45,1901.1535064248565
2025-02-03_14_30,2065.282983371038
2025-02-09_02_14,1627.3343912452913
2025-01-12_45_47,4269.835023011945
2025-01-11_47_06,4548.2590187224705
2025-02-14_45_09,4831.132418628478
2025-01-21_11_36,1542.4138427976977
2025-02-09_46_45,5962.41549723314
2025-01-06_27_36,1353.0983422563304
2025-01-26_32_19,2247.960414576633
2025-01-25_47_30,1909.4633538408864
2025-02-25_14_30,1541.7385594191453
2025-02-24_45_44,1013.374268928576
2025-02-03_45_05,1350.6448079831312
2025-01-23_01_02,1222.5394257813227
2025-01-07_47_10,1668.1341237414626
2025-01-23_47_30,1733.226690578821
2025-01-13_46_47,1862.819887583643
2025-02-26_45_44,960.234245132061
2025-01-07_39_45,1255.6345114148676
2025-01-21_47_03,1171.47971307421
2025-01-23_36_22,1149.6796397358135
2025-01-14_44_46,2803.9172577260492
2025-01-28_44_45,1074.6018808216593
2025-02-19_46_44,1783.3289356615924
2025-02-03_47_10,880.9758440454323
2025-02-24_36_11,2320.3821409993016
2025-01-14_07_36,1253.1529174316906
2025-02-19_46_20,1262.0911097680892
2025-01-11_45_03,3684.4129671362753
2025-02-16_43_47,3592.8334757614057
2025-02-02_08_47,2184.2864330462403
2025-02-10_36_27,1609.3067079012178
2025-01-16_36_12,1536.698514123218
2025-01-20_45_47,3479.1000004484727
2025-02-09_34_45,3522.7467773666
2025-02-16_45_28,2025.4519509969211
2025-01-25_46_47,1508.7549654208512
2025-02-01_02_30,2804.306320405945
2025-02-10_47_46,1831.9519983850691
2025-01-28_25_23,1544.0511123556191
2025-01-10_45_03,4423.037617148041
2025-01-17_45_39,2405.269778815275
2025-01-02_19_30,1710.2189710766472
2025-01-01_47_06,1516.2222636496929
2025-01-25_25_23,2966.785505497871
2025-01-28_09_46,3069.015632224053
2025-02-26_46_15,1153.6285204842748
2025-02-06_03_45,1297.2426624431646
2025-02-16_15_46,2175.463136324993
2025-01-08_37_36,52.467370505158215
2025-01-06_08_47,1693.3124365370477
2025-01-30_48_46,2719.9564622372873
2025-01-14_46_33,1403.233214239879
2025-01-03_23_25,2421.4170392602646
2025-01-27_45_47,3289.5150990514576
2025-01-25_45_42,1803.9979588938152
2025-02-02_41_36,3098.7354312385523
2025-01-23_27_36,1291.6781603395566
2025-01-30_39_45,1255.2390050490858
2025-01-10_42_45,1224.68143030649
2025-02-18_45_47,3408.800388313719
2025-01-26_34_45,3367.690498569076
2025-02-21_31_02,1833.5912969901326
2025-01-29_28_45,1574.9602669477626
2025-01-15_02_16,1172.4880428995596
2025-02-18_02_19,2208.511680303483
2025-02-22_15_46,1089.236100222623
2025-02-12_36_07,1440.2819906152795
2025-02-06_46_33,1288.6159866191779
2025-01-11_28_45,1897.6966114539516
2025-02-02_06_47,2157.386132036338
2025-02-02_07_36,2258.61494892751
2025-01-12_37_36,98.17279793741386
2025-01-30_19_30,1548.1855050478512
2025-01-25_47_10,1075.8385065576135
2025-02-06_02_30,1937.5588993984904
2025-01-08_46_09,4265.945720885754
2025-02-18_21_02,1189.173682453321
2025-02-02_09_45,5971.410701733392
2025-01-04_46_09,3946.6375893904064
2025-02-23_44_45,2339.5047613367356
2025-01-27_03_45,1713.4079123542904
2025-02-06_47_10,1206.1500203975936
2025-02-04_19_02,1771.2067536999066
2025-01-27_44_45,1275.9152241165918
2025-01-14_36_27,1061.8314422447263
2025-01-15_08_47,3252.1080295325096
2025-01-28_46_20,1273.7680908276175
2025-02-21_08_47,1343.2747632773344
2025-02-10_36_22,1233.5071449004963
2025-01-08_36_11,1467.1249404017196
2025-01-05_08_47,2114.360063238582
2025-02-15_46_20,1529.1734650728704
2025-01-03_45_48,1891.0790123975428
2025-02-14_47_30,1980.244854628339
2025-01-19_38_36,1428.8208716716567
2025-01-16_47_06,1472.3977498524043
2025-02-03_46_45,5159.7079390486615
2025-01-16_44_45,1857.0076883122124
2025-02-10_25_23,1905.15418614207
2025-02-19_22_36,1232.7242914591934
2025-01-05_44_45,2220.0446416977966
2025-01-04_18_46,2437.8039317684133
2025-01-18_36_41,3206.561184369124
2025-02-27_16_02,1117.643511423501
2025-01-15_14_30,1265.6037532553303
2025-02-18_30_14,1596.8719097882854
2025-02-16_23_25,1647.3245361129755
2025-01-16_16_02,1173.948795079446
2025-01-25_09_46,4574.352486767982
2025-02-14_36_22,1765.529891652905
2025-02-23_03_45,2091.4572664057064
2025-01-28_28_47,1710.3296090294293
2025-01-04_43_47,2216.5441594798936
2025-01-06_46_20,1189.9562392572548
2025-02-24_02_30,2635.9025837959393
2025-02-25_47_03,1842.5614221633618
2025-02-01_02_01,1423.253988483043
2025-01-22_15_46,1289.8520554255908
2025-01-15_47_08,1247.0438084187385
2025-02-16_02_31,1398.239647597601
2025-02-14_19_30,1630.4904749452855
2025-01-21_04_29,1021.6537176523367
2025-01-03_34_45,3217.127118383073
2025-02-22_36_12,2059.058751573592
2025-02-26_47_30,1320.6702896983497
2025-01-15_34_45,1769.8082986421052
2025-02-11_40_02,2023.3014284772873
2025-02-22_02_16,1671.323325013117
2025-01-21_45_28,1402.3273478595188
2025-01-31_02_19,3443.916748833096
2025-02-27_02_21,1241.9672321815156
2025-02-20_46_20,1463.5968143112607
2025-01-08_02_47,1591.1029406946238
2025-02-18_34_45,1860.4878951369815
2025-01-17_16_02,1368.8958934721868
2025-01-11_02_30,2120.5664223052654
2025-01-23_36_11,1636.6431361541586
2025-01-11_32_19,2035.3328962520789
2025-01-28_47_06,979.4445251483232
2025-02-07_45_03,1806.3960582292054
2025-01-31_40_02,2234.3413142969816
2025-01-25_45_28,2881.459834325771
2025-01-11_23_25,1811.2522314580524
2025-01-05_05_45,3369.4735692302784
2025-01-18_45_03,1461.9723473489194
2025-02-08_03_47,1450.0603599571878
2025-01-31_23_25,1818.4718287596334
2025-01-29_19_30,1271.78195362098
2025-01-08_02_16,1331.4543481167213
2025-01-01_47_03,1821.739620043179
2025-01-18_17_23,1218.9482448588883
2025-02-24_45_47,3884.391882187724
2025-02-23_45_05,1718.4039719005136
2025-01-29_27_36,1306.9880000471396
2025-02-21_02_21,1734.2392067017008
2025-01-22_36_12,1449.1140545192577
2025-01-19_46_33,1557.7616283564416
2025-01-31_02_40,3757.592779085056
2025-02-21_04_29,1097.0396739659345
2025-01-10_20_46,1463.0526634556202
2025-02-23_15_46,2222.253097721713
2025-01-08_46_18,2105.4713874494864
2025-02-27_36_22,1236.9054068642326
2025-01-14_26_46,1752.531064850319
2025-01-28_28_45,1820.968653264327
2025-01-26_09_46,6161.1763259556055
2025-02-12_47_28,1964.3365968556377
2025-01-17_36_27,1389.3275594682266
2025-01-10_32_19,2165.728328950464
2025-02-09_45_44,1477.1983674173657
2025-02-23_36_11,3072.7613676038386
2025-01-13_32_19,2106.3181874812312
2025-02-11_07_36,1396.0532273226272
2025-01-10_04_29,1089.704565032685
2025-01-23_46_35,1895.6794424336454
2025-01-25_03_47,1413.953266629122
2025-01-25_45_39,2039.2189276881293
2025-02-25_45_46,3830.144106131541
2025-02-17_02_31,1331.977755759919
2025-02-18_47_02,1655.6119392955168
2025-01-11_46_18,4450.585601660392
2025-01-13_47_06,2253.7161652006935
2025-01-31_03_47,1271.3912180761695
2025-02-11_13_23,1620.9632823643685
2025-01-09_46_33,2199.158819740847
2025-02-09_46_44,3589.0040744357
2025-02-04_45_47,3405.6466251772763
2025-02-18_23_25,1321.5143330674186
2025-01-26_46_15,1014.1024864156036
2025-01-28_06_47,1254.6643943561844
2025-02-06_36_22,1438.737926496402
2025-01-01_45_42,1901.060103430775
2025-01-02_14_30,1645.225993008268
2025-01-30_02_14,1418.0824546701897
2025-02-15_47_08,1406.9598834358858
2025-02-06_02_40,2488.1549368810256
2025-01-31_47_08,1864.3710654518786
2025-01-01_46_47,1822.1085499408664
2025-02-15_02_16,1605.5244062473892
2025-02-13_45_46,4400.273080040117
2025-01-18_47_02,1861.302798019413
2025-01-01_45_48,1881.903574983091
2025-02-03_08_47,1511.3939740251985
2025-02-10_30_02,2099.6720522672686
2025-02-21_35_46,2137.1441751337234
2025-02-12_40_02,1796.6200742699764
2025-01-06_31_02,2435.4196244881027
2025-01-28_45_05,1102.1935335984215
2025-01-03_39_45,1906.1570709821221
2025-02-26_30_14,1254.977441074163
2025-02-08_46_20,2453.3943807557757
2025-02-12_35_46,1694.5225274106745
2025-02-05_09_46,3461.287516940667
2025-01-15_45_42,1219.9917032609533
2025-02-20_31_02,1606.7292558862935
2025-01-17_36_22,1338.4364683581541
2025-01-02_46_35,2302.463634223303
2025-01-10_07_36,1623.8372049321672
2025-02-07_02_47,2550.4285103965567
2025-02-04_33_46,1063.4081461852386
2025-01-03_40_02,2904.6033616255827
2025-01-07_46_26,1261.0216053661852
2025-02-06_18_46,1421.4005868170939
2025-02-19_47_02,1412.0229811519139
2025-02-17_46_09,3602.664706465398
2025-02-05_20_46,1246.8002702129802
2025-02-21_18_46,1575.8027465095047
2025-01-30_42_45,1204.832597661013
2025-01-27_06_47,1723.1770563962607
2025-02-22_47_28,2603.723569140876
2025-02-26_12_36,1587.022403276387
2025-02-20_30_02,1811.043169214523
2025-01-01_46_33,1428.012638205442
2025-01-06_45_03,1706.0626778665217
2025-02-05_47_06,1232.0349009930083
2025-01-06_02_19,1550.963859269344
2025-01-13_48_45,2039.5116039251736
2025-01-15_46_33,1833.251114932969
2025-02-17_02_24,1105.193782849655
2025-01-19_12_36,3193.587696405592
2025-02-25_45_34,1869.9224961869663
2025-02-06_34_45,1437.1759322568405
2025-02-05_47_10,1035.8604362255314
2025-02-18_36_11,3205.8776868995533
2025-02-28_04_29,1303.7633126364783
2025-01-09_47_02,1405.6491908825683
2025-01-23_09_45,2663.755949316808
2025-01-22_33_46,1035.3735457317134
2025-02-28_47_30,1882.7240028573449
2025-02-22_02_30,3476.449397007914
2025-01-26_47_45,4723.793343834291
2025-02-20_36_37,3814.603725133795
2025-01-18_47_05,3947.611512031438
2025-01-22_46_33,964.2441092632104
2025-01-29_03_45,1289.5420640493244
2025-01-12_42_45,2297.9875572090486
2025-02-26_45_34,1293.4644249326986
2025-02-22_47_05,4664.835665679018
2025-02-22_44_46,2347.0005712999887
2025-02-24_36_07,1436.2793313095071
2025-02-18_39_45,1536.4904242363843
2025-01-13_45_44,1535.28116595645
2025-01-04_02_40,2442.808015610485
2025-02-24_27_36,1608.8307279824267
2025-02-03_02_47,1727.8628954777005
2025-01-19_19_02,2889.9734330909723
2025-01-06_39_45,2092.764505205863
2025-02-27_30_14,1526.3571731373997
2025-02-05_19_32,1913.2953023206712
2025-01-03_45_34,2616.2531019651
2025-02-09_47_05,2976.56384068836
2025-01-06_03_45,1806.14588758127
2025-02-23_27_36,1950.9877907384835
2025-01-18_46_26,1972.9422560318649
2025-01-05_46_45,6024.356046397113
2025-02-06_46_45,3308.2476163581996
2025-02-09_47_03,1575.017890020731
2025-02-11_19_02,1797.4239633699676
2025-02-03_47_43,1869.7317559487656
2025-01-31_31_02,1831.9250732246476
2025-01-22_45_48,1477.4161505782222
2025-01-10_36_12,2503.4362015678466
2025-02-25_43_47,1848.9476573075801
2025-01-07_23_25,1582.1356945294515
2025-01-31_35_46,1946.5923291450576
2025-02-17_36_12,1759.6238421128255
2025-01-04_45_39,1603.3833260728697
2025-01-24_45_48,2330.73498459895
2025-01-16_45_34,1894.4747588407415
2025-02-07_48_46,4568.481597047651
2025-01-29_02_14,1235.0745358693603
